Scientific name,Date,380 [nm],385 ,390 ,395 ,400 ,405 ,410 ,415 ,420 ,425 ,430 ,435 ,440 ,445 ,450 ,455 ,460 ,465 ,470 ,475 ,480 ,485 ,490 ,495 ,500 ,505 ,510 ,515 ,520 ,525 ,530 ,535 ,540 ,545 ,550 ,555 ,560 ,565 ,570 ,575 ,580 ,585 ,590 ,595 ,600 ,605 ,610 ,615 ,620 ,625 ,630 ,635 ,640 ,645 ,650 ,655 ,660 ,665 ,670 ,675 ,680 ,685 ,690 ,695 ,700 ,705 ,710 ,715 ,720 ,725 ,730 ,735 ,740 ,745 ,750 ,755 ,760 ,765 ,770 ,775 ,780 
'Diospyros',2014/9/19,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00088 ,0.00101 ,0.00111 ,0.00099 ,0.00128 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00203 ,0.00179 ,0.00312 ,0.00417 ,0.00631 ,0.00999 ,0.01449 ,0.01821 ,0.02133 ,0.02240 ,0.02357 ,0.02420 ,0.02491 ,0.02374 ,0.02175 ,0.01926 ,0.01600 ,0.01365 ,0.01226 ,0.01094 ,0.01054 ,0.01014 ,0.00974 ,0.00880 ,0.00789 ,0.00695 ,0.00704 ,0.00660 ,0.00614 ,0.00569 ,0.00469 ,0.00422 ,0.00318 ,0.00270 ,0.00216 ,0.00156 ,0.00169 ,0.00183 ,0.00201 ,0.00332 ,0.00853 ,0.02046 ,0.03692 ,0.05986 ,0.08571 ,0.12107 ,0.14986 ,0.18707 ,0.22441 ,0.25333 ,0.27586 ,0.28877 ,0.30178 ,0.29870 ,0.29710 ,0.30328 ,0.28440 ,0.28421 
'Duranta erecta',2014/8/21,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00088 ,0.00101 ,0.00111 ,0.00099 ,0.00128 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00203 ,0.00268 ,0.00545 ,0.00903 ,0.01577 ,0.02468 ,0.03623 ,0.04713 ,0.05463 ,0.05855 ,0.06118 ,0.06321 ,0.06400 ,0.06250 ,0.05800 ,0.05104 ,0.04363 ,0.03803 ,0.03384 ,0.03033 ,0.02811 ,0.02688 ,0.02563 ,0.02330 ,0.02053 ,0.01818 ,0.01679 ,0.01649 ,0.01563 ,0.01367 ,0.00996 ,0.00724 ,0.00572 ,0.00472 ,0.00288 ,0.00156 ,0.00169 ,0.00183 ,0.00201 ,0.00664 ,0.02071 ,0.04911 ,0.08615 ,0.12324 ,0.16327 ,0.20823 ,0.25072 ,0.28912 ,0.32283 ,0.35556 ,0.36946 ,0.37968 ,0.39053 ,0.38312 ,0.39130 ,0.37705 ,0.37615 ,0.36842 
'Elaeagnus pungens',2014/11/27,0.28571 ,0.25000 ,0.33333 ,0.50000 ,0.00000 ,0.00000 ,0.00000 ,0.05882 ,0.02174 ,0.02778 ,0.03043 ,0.03153 ,0.03362 ,0.03200 ,0.02979 ,0.02966 ,0.03254 ,0.03879 ,0.04406 ,0.04446 ,0.04061 ,0.04304 ,0.05100 ,0.06606 ,0.08571 ,0.11059 ,0.13621 ,0.16025 ,0.17920 ,0.19398 ,0.20461 ,0.21280 ,0.21996 ,0.22668 ,0.23111 ,0.23498 ,0.23692 ,0.24021 ,0.24410 ,0.24673 ,0.24866 ,0.25110 ,0.25211 ,0.25351 ,0.25558 ,0.25679 ,0.25738 ,0.25737 ,0.25722 ,0.25785 ,0.25783 ,0.25837 ,0.25911 ,0.25893 ,0.25573 ,0.25540 ,0.25472 ,0.25126 ,0.24806 ,0.24557 ,0.24404 ,0.24398 ,0.25221 ,0.25700 ,0.26330 ,0.26308 ,0.26585 ,0.26531 ,0.26877 ,0.26513 ,0.27211 ,0.26378 ,0.27556 ,0.27094 ,0.27273 ,0.27811 ,0.27273 ,0.27536 ,0.27869 ,0.27523 ,0.28421 
'Enkianthus perulatus',2014/11/5,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00225 ,0.00125 ,0.00145 ,0.00131 ,0.00101 ,0.00111 ,0.00099 ,0.00128 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00102 ,0.00089 ,0.00078 ,0.00069 ,0.00126 ,0.00118 ,0.00111 ,0.00107 ,0.00104 ,0.00102 ,0.00100 ,0.00099 ,0.00098 ,0.00145 ,0.00145 ,0.00193 ,0.00194 ,0.00293 ,0.00441 ,0.00646 ,0.01054 ,0.01673 ,0.02460 ,0.03470 ,0.04579 ,0.05829 ,0.07151 ,0.08466 ,0.09877 ,0.10877 ,0.11189 ,0.10977 ,0.10928 ,0.10580 ,0.09215 ,0.07854 ,0.07089 ,0.06972 ,0.08835 ,0.14270 ,0.21315 ,0.27422 ,0.31231 ,0.33627 ,0.35306 ,0.37288 ,0.38329 ,0.39116 ,0.40551 ,0.40889 ,0.41379 ,0.40642 ,0.42604 ,0.42208 ,0.42029 ,0.41803 ,0.42202 ,0.42105 
'Euonymus chibae',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00088 ,0.00101 ,0.00111 ,0.00149 ,0.00128 ,0.00162 ,0.00102 ,0.00113 ,0.00222 ,0.00305 ,0.00446 ,0.00779 ,0.01459 ,0.02524 ,0.03937 ,0.05686 ,0.07124 ,0.08377 ,0.08961 ,0.09428 ,0.09728 ,0.09819 ,0.09593 ,0.08990 ,0.08040 ,0.07029 ,0.06241 ,0.05542 ,0.05122 ,0.04719 ,0.04462 ,0.04254 ,0.03936 ,0.03579 ,0.03262 ,0.03088 ,0.03024 ,0.02958 ,0.02449 ,0.01757 ,0.01146 ,0.00953 ,0.00809 ,0.00576 ,0.00389 ,0.00338 ,0.00459 ,0.00703 ,0.01991 ,0.05238 ,0.10641 ,0.16308 ,0.21655 ,0.26735 ,0.31719 ,0.36599 ,0.41497 ,0.45669 ,0.49778 ,0.51724 ,0.52406 ,0.52663 ,0.53247 ,0.51449 ,0.50820 ,0.49541 ,0.49474 
'Farfugium japonicum',2014/12/10,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00044 ,0.00067 ,0.00074 ,0.00050 ,0.00064 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00102 ,0.00179 ,0.00312 ,0.00556 ,0.01009 ,0.01586 ,0.02285 ,0.03053 ,0.03538 ,0.03870 ,0.04062 ,0.04198 ,0.04299 ,0.04215 ,0.04012 ,0.03563 ,0.03102 ,0.02779 ,0.02501 ,0.02287 ,0.02159 ,0.02079 ,0.01999 ,0.01813 ,0.01632 ,0.01444 ,0.01354 ,0.01319 ,0.01283 ,0.01139 ,0.00820 ,0.00603 ,0.00508 ,0.00404 ,0.00216 ,0.00156 ,0.00084 ,0.00092 ,0.00201 ,0.00553 ,0.01827 ,0.03956 ,0.06308 ,0.08451 ,0.11020 ,0.13559 ,0.15850 ,0.17687 ,0.19291 ,0.20889 ,0.21182 ,0.21925 ,0.21302 ,0.21429 ,0.21014 ,0.21311 ,0.20183 ,0.21053 
'Fatsia japonica',2014/9/17,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00125 ,0.00073 ,0.00088 ,0.00135 ,0.00111 ,0.00149 ,0.00128 ,0.00162 ,0.00102 ,0.00113 ,0.00222 ,0.00203 ,0.00268 ,0.00312 ,0.00486 ,0.00820 ,0.01234 ,0.01728 ,0.02196 ,0.02549 ,0.02749 ,0.02808 ,0.02914 ,0.02931 ,0.02907 ,0.02658 ,0.02359 ,0.02036 ,0.01853 ,0.01618 ,0.01492 ,0.01406 ,0.01369 ,0.01281 ,0.01191 ,0.01053 ,0.00963 ,0.00921 ,0.00880 ,0.00837 ,0.00797 ,0.00644 ,0.00483 ,0.00445 ,0.00337 ,0.00288 ,0.00233 ,0.00169 ,0.00183 ,0.00201 ,0.00442 ,0.01218 ,0.02592 ,0.04462 ,0.06162 ,0.08367 ,0.10412 ,0.12968 ,0.14626 ,0.17323 ,0.18667 ,0.20690 ,0.20856 ,0.20710 ,0.21429 ,0.21014 ,0.20492 ,0.21101 ,0.20000 
'Gardenia jasminoides',2014/9/4,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00044 ,0.00067 ,0.00111 ,0.00099 ,0.00128 ,0.00081 ,0.00102 ,0.00113 ,0.00222 ,0.00305 ,0.00536 ,0.00935 ,0.01598 ,0.02839 ,0.04348 ,0.06076 ,0.07499 ,0.08637 ,0.09165 ,0.09529 ,0.09679 ,0.09819 ,0.09593 ,0.09038 ,0.08185 ,0.07174 ,0.06290 ,0.05689 ,0.05221 ,0.04970 ,0.04767 ,0.04511 ,0.04091 ,0.03632 ,0.03262 ,0.02979 ,0.02914 ,0.02846 ,0.02563 ,0.01933 ,0.01387 ,0.01080 ,0.00809 ,0.00504 ,0.00233 ,0.00169 ,0.00183 ,0.00402 ,0.01217 ,0.03776 ,0.07640 ,0.11692 ,0.15141 ,0.18980 ,0.22034 ,0.24784 ,0.27551 ,0.29921 ,0.31556 ,0.32512 ,0.32620 ,0.33136 ,0.33117 ,0.32609 ,0.33607 ,0.32110 ,0.31579 
'Ginkgo biloba',2014/8/21,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00044 ,0.00067 ,0.00074 ,0.00099 ,0.00064 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00203 ,0.00268 ,0.00467 ,0.00834 ,0.01388 ,0.02174 ,0.03177 ,0.04071 ,0.04631 ,0.04990 ,0.05165 ,0.05333 ,0.05471 ,0.05329 ,0.04978 ,0.04478 ,0.03878 ,0.03364 ,0.03041 ,0.02785 ,0.02610 ,0.02535 ,0.02409 ,0.02227 ,0.01947 ,0.01711 ,0.01625 ,0.01539 ,0.01507 ,0.01367 ,0.01054 ,0.00784 ,0.00635 ,0.00472 ,0.00288 ,0.00156 ,0.00169 ,0.00092 ,0.00201 ,0.00664 ,0.01827 ,0.04366 ,0.07538 ,0.10915 ,0.15102 ,0.19613 ,0.23919 ,0.28231 ,0.32283 ,0.36000 ,0.38916 ,0.40107 ,0.40828 ,0.40260 ,0.42029 ,0.40164 ,0.39450 ,0.40000 
'Glechoma hederacea',2014/11/27,0.28571 ,0.25000 ,0.33333 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00088 ,0.00101 ,0.00111 ,0.00149 ,0.00128 ,0.00162 ,0.00203 ,0.00227 ,0.00222 ,0.00305 ,0.00446 ,0.00779 ,0.01390 ,0.02334 ,0.03760 ,0.05518 ,0.07070 ,0.08325 ,0.08910 ,0.09228 ,0.09481 ,0.09673 ,0.09399 ,0.08748 ,0.07752 ,0.06641 ,0.05656 ,0.05051 ,0.04625 ,0.04317 ,0.04108 ,0.03895 ,0.03521 ,0.03053 ,0.02727 ,0.02492 ,0.02419 ,0.02344 ,0.01993 ,0.01523 ,0.01086 ,0.00826 ,0.00674 ,0.00360 ,0.00233 ,0.00169 ,0.00183 ,0.00301 ,0.00996 ,0.03167 ,0.07094 ,0.12154 ,0.17430 ,0.22857 ,0.28329 ,0.33718 ,0.38095 ,0.41732 ,0.44889 ,0.47291 ,0.47594 ,0.47929 ,0.47403 ,0.47826 ,0.48361 ,0.45872 ,0.47368 
'Hedera helix',2014/11/5,0.14286 ,0.25000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00926 ,0.01739 ,0.02027 ,0.02366 ,0.02473 ,0.02584 ,0.02730 ,0.03033 ,0.03531 ,0.03831 ,0.03719 ,0.03655 ,0.03964 ,0.04767 ,0.05996 ,0.07232 ,0.08489 ,0.09521 ,0.10347 ,0.11046 ,0.11538 ,0.11944 ,0.12279 ,0.12627 ,0.12989 ,0.13333 ,0.13581 ,0.13953 ,0.14403 ,0.14974 ,0.15463 ,0.16041 ,0.16479 ,0.16857 ,0.17319 ,0.17748 ,0.18042 ,0.18281 ,0.18632 ,0.18824 ,0.19068 ,0.19296 ,0.19531 ,0.19590 ,0.19742 ,0.19542 ,0.19632 ,0.19542 ,0.19294 ,0.19207 ,0.18903 ,0.18807 ,0.19378 ,0.20133 ,0.20706 ,0.20873 ,0.21077 ,0.21127 ,0.21429 ,0.21792 ,0.21902 ,0.21769 ,0.21654 ,0.21778 ,0.21182 ,0.21390 ,0.22485 ,0.21429 ,0.21739 ,0.21311 ,0.21101 ,0.22105 
'Helleborus',2014/12/9,0.14286 ,0.25000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00926 ,0.01304 ,0.01351 ,0.01619 ,0.02036 ,0.02365 ,0.02562 ,0.02626 ,0.02735 ,0.02874 ,0.02910 ,0.03046 ,0.03284 ,0.03548 ,0.04065 ,0.04911 ,0.05997 ,0.07575 ,0.09653 ,0.11927 ,0.14270 ,0.16069 ,0.17482 ,0.18381 ,0.18957 ,0.19407 ,0.19736 ,0.19525 ,0.19236 ,0.18488 ,0.17499 ,0.16626 ,0.15988 ,0.15465 ,0.15110 ,0.14858 ,0.14505 ,0.13982 ,0.13368 ,0.12727 ,0.12405 ,0.12259 ,0.12165 ,0.11446 ,0.10135 ,0.08806 ,0.08259 ,0.07480 ,0.06263 ,0.05132 ,0.04641 ,0.04587 ,0.05522 ,0.08850 ,0.14007 ,0.19509 ,0.23692 ,0.27641 ,0.30612 ,0.33172 ,0.35447 ,0.37415 ,0.38976 ,0.40000 ,0.40887 ,0.40107 ,0.41420 ,0.40909 ,0.41304 ,0.40984 ,0.40367 ,0.40000 
'Hibiscus syriacus',2014/8/21,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00225 ,0.00125 ,0.00145 ,0.00175 ,0.00202 ,0.00222 ,0.00249 ,0.00255 ,0.00243 ,0.00305 ,0.00340 ,0.00333 ,0.00407 ,0.00536 ,0.00779 ,0.01181 ,0.01893 ,0.02879 ,0.04125 ,0.05249 ,0.06087 ,0.06517 ,0.06720 ,0.06864 ,0.06986 ,0.06783 ,0.06380 ,0.05633 ,0.04847 ,0.04242 ,0.03776 ,0.03431 ,0.03213 ,0.03144 ,0.02973 ,0.02693 ,0.02421 ,0.02139 ,0.02004 ,0.01924 ,0.01897 ,0.01708 ,0.01347 ,0.01086 ,0.00889 ,0.00741 ,0.00504 ,0.00389 ,0.00338 ,0.00367 ,0.00502 ,0.00996 ,0.02558 ,0.05457 ,0.09077 ,0.13204 ,0.17347 ,0.21792 ,0.26801 ,0.30612 ,0.34252 ,0.36889 ,0.39409 ,0.39572 ,0.40828 ,0.40260 ,0.41304 ,0.40164 ,0.38532 ,0.38947 
'Houttuynia cordata',2014/9/30,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00435 ,0.00450 ,0.00374 ,0.00364 ,0.00438 ,0.00539 ,0.00592 ,0.00597 ,0.00639 ,0.00647 ,0.00711 ,0.00680 ,0.00776 ,0.01016 ,0.01339 ,0.01947 ,0.02919 ,0.04353 ,0.06110 ,0.08305 ,0.10177 ,0.11446 ,0.12169 ,0.12588 ,0.12840 ,0.12995 ,0.12742 ,0.12131 ,0.11074 ,0.09889 ,0.08874 ,0.08092 ,0.07558 ,0.07129 ,0.06947 ,0.06561 ,0.06111 ,0.05579 ,0.05080 ,0.04767 ,0.04673 ,0.04520 ,0.04043 ,0.03339 ,0.02533 ,0.02160 ,0.01819 ,0.01296 ,0.00933 ,0.00759 ,0.00734 ,0.01004 ,0.02323 ,0.05481 ,0.10505 ,0.15692 ,0.20951 ,0.25918 ,0.30751 ,0.35159 ,0.39456 ,0.42913 ,0.45333 ,0.47291 ,0.48128 ,0.48521 ,0.48052 ,0.47826 ,0.45902 ,0.45872 ,0.45263 
'Hydrangea macrophylla',2014/9/26,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00926 ,0.00435 ,0.00450 ,0.00498 ,0.00582 ,0.00745 ,0.00843 ,0.00925 ,0.00995 ,0.01022 ,0.01051 ,0.01117 ,0.01133 ,0.01220 ,0.01626 ,0.02143 ,0.03037 ,0.04448 ,0.06246 ,0.08461 ,0.10702 ,0.12480 ,0.13580 ,0.14257 ,0.14644 ,0.14963 ,0.15095 ,0.14874 ,0.14210 ,0.13288 ,0.12167 ,0.11165 ,0.10348 ,0.09846 ,0.09438 ,0.09178 ,0.08816 ,0.08389 ,0.07842 ,0.07219 ,0.06934 ,0.06762 ,0.06696 ,0.06036 ,0.05155 ,0.04041 ,0.03431 ,0.02965 ,0.02304 ,0.01711 ,0.01435 ,0.01376 ,0.01807 ,0.03982 ,0.08161 ,0.13506 ,0.18923 ,0.22887 ,0.26735 ,0.30266 ,0.32853 ,0.35714 ,0.38583 ,0.40444 ,0.41872 ,0.41176 ,0.40828 ,0.41558 ,0.41304 ,0.41803 ,0.39450 ,0.42105 
'Ilex cornuta',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00069 ,0.00189 ,0.00353 ,0.00613 ,0.00857 ,0.01041 ,0.01171 ,0.01204 ,0.01235 ,0.01270 ,0.01211 ,0.01112 ,0.00915 ,0.00727 ,0.00536 ,0.00490 ,0.00398 ,0.00351 ,0.00304 ,0.00308 ,0.00259 ,0.00211 ,0.00160 ,0.00163 ,0.00165 ,0.00112 ,0.00114 ,0.00059 ,0.00060 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00111 ,0.00244 ,0.00955 ,0.02154 ,0.03345 ,0.04898 ,0.06780 ,0.08646 ,0.10544 ,0.12205 ,0.13778 ,0.14778 ,0.14973 ,0.15385 ,0.16234 ,0.15942 ,0.15574 ,0.15596 ,0.14737 
'Ilex crenata',2014/12/10,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00078 ,0.00139 ,0.00442 ,0.00823 ,0.01449 ,0.02035 ,0.02445 ,0.02648 ,0.02758 ,0.02864 ,0.02931 ,0.02810 ,0.02513 ,0.02118 ,0.01697 ,0.01365 ,0.01128 ,0.00995 ,0.00904 ,0.00862 ,0.00769 ,0.00673 ,0.00526 ,0.00481 ,0.00433 ,0.00385 ,0.00391 ,0.00285 ,0.00176 ,0.00121 ,0.00064 ,0.00067 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00111 ,0.00731 ,0.02319 ,0.04923 ,0.07923 ,0.11429 ,0.15738 ,0.19597 ,0.23810 ,0.27953 ,0.31111 ,0.33498 ,0.35294 ,0.36095 ,0.35714 ,0.35507 ,0.36066 ,0.34862 ,0.33684 
'Ilex integra',2014/8/5,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00069 ,0.00189 ,0.00411 ,0.00725 ,0.01018 ,0.01301 ,0.01426 ,0.01505 ,0.01580 ,0.01612 ,0.01550 ,0.01353 ,0.01156 ,0.00873 ,0.00683 ,0.00589 ,0.00497 ,0.00452 ,0.00406 ,0.00359 ,0.00311 ,0.00263 ,0.00214 ,0.00163 ,0.00165 ,0.00167 ,0.00114 ,0.00059 ,0.00060 ,0.00064 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00111 ,0.00365 ,0.01501 ,0.03231 ,0.05458 ,0.08163 ,0.10896 ,0.14121 ,0.17007 ,0.19685 ,0.22222 ,0.24138 ,0.24599 ,0.25444 ,0.25325 ,0.25362 ,0.25410 ,0.24771 ,0.25263 
'Ilex latifolia',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00078 ,0.00208 ,0.00379 ,0.00705 ,0.01059 ,0.01393 ,0.01613 ,0.01731 ,0.01755 ,0.01827 ,0.01808 ,0.01744 ,0.01643 ,0.01396 ,0.01163 ,0.00975 ,0.00834 ,0.00746 ,0.00653 ,0.00659 ,0.00615 ,0.00518 ,0.00421 ,0.00374 ,0.00325 ,0.00330 ,0.00335 ,0.00285 ,0.00176 ,0.00121 ,0.00064 ,0.00067 ,0.00072 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00111 ,0.00609 ,0.01637 ,0.02923 ,0.04225 ,0.05510 ,0.06780 ,0.08069 ,0.09184 ,0.10630 ,0.11111 ,0.12315 ,0.12834 ,0.13018 ,0.12338 ,0.13043 ,0.12295 ,0.11927 ,0.12632 
