Scientific name,Date,380 [nm],385 ,390 ,395 ,400 ,405 ,410 ,415 ,420 ,425 ,430 ,435 ,440 ,445 ,450 ,455 ,460 ,465 ,470 ,475 ,480 ,485 ,490 ,495 ,500 ,505 ,510 ,515 ,520 ,525 ,530 ,535 ,540 ,545 ,550 ,555 ,560 ,565 ,570 ,575 ,580 ,585 ,590 ,595 ,600 ,605 ,610 ,615 ,620 ,625 ,630 ,635 ,640 ,645 ,650 ,655 ,660 ,665 ,670 ,675 ,680 ,685 ,690 ,695 ,700 ,705 ,710 ,715 ,720 ,725 ,730 ,735 ,740 ,745 ,750 ,755 ,760 ,765 ,770 ,775 ,780 
'Impatiens walleriana',2014/11/27,0.14286 ,0.25000 ,0.33333 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00125 ,0.00073 ,0.00131 ,0.00169 ,0.00185 ,0.00199 ,0.00192 ,0.00243 ,0.00203 ,0.00227 ,0.00333 ,0.00407 ,0.00625 ,0.01012 ,0.01668 ,0.02839 ,0.04289 ,0.06076 ,0.07713 ,0.08897 ,0.09521 ,0.09880 ,0.10173 ,0.10259 ,0.09981 ,0.09377 ,0.08377 ,0.07368 ,0.06533 ,0.05787 ,0.05321 ,0.05020 ,0.04817 ,0.04562 ,0.04195 ,0.03737 ,0.03316 ,0.03142 ,0.03024 ,0.02958 ,0.02563 ,0.02050 ,0.01508 ,0.01207 ,0.00943 ,0.00648 ,0.00389 ,0.00253 ,0.00275 ,0.00502 ,0.01327 ,0.03898 ,0.07776 ,0.12615 ,0.17606 ,0.22449 ,0.27845 ,0.31988 ,0.36735 ,0.40157 ,0.43111 ,0.45320 ,0.45455 ,0.46154 ,0.46104 ,0.46377 ,0.45082 ,0.43119 ,0.45263 
'Ipomoea nil ',2014/9/4,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00926 ,0.00435 ,0.00450 ,0.00374 ,0.00509 ,0.00613 ,0.00775 ,0.00814 ,0.00845 ,0.00830 ,0.00889 ,0.00914 ,0.01019 ,0.01109 ,0.01423 ,0.01875 ,0.02804 ,0.04031 ,0.05868 ,0.07991 ,0.10312 ,0.12159 ,0.13476 ,0.14104 ,0.14594 ,0.14815 ,0.14998 ,0.14729 ,0.14113 ,0.13096 ,0.11924 ,0.10922 ,0.10152 ,0.09597 ,0.09137 ,0.08824 ,0.08560 ,0.08079 ,0.07421 ,0.06845 ,0.06555 ,0.06377 ,0.06306 ,0.05638 ,0.04745 ,0.03679 ,0.03240 ,0.02763 ,0.02088 ,0.01477 ,0.01181 ,0.01193 ,0.01707 ,0.03761 ,0.08161 ,0.13643 ,0.18769 ,0.23239 ,0.27551 ,0.31477 ,0.34582 ,0.38095 ,0.40551 ,0.43111 ,0.43350 ,0.44385 ,0.44379 ,0.44156 ,0.43478 ,0.44262 ,0.43119 ,0.42105 
'Lagerstroemia indica',2014/8/22,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00089 ,0.00078 ,0.00278 ,0.00505 ,0.00999 ,0.01672 ,0.02303 ,0.02706 ,0.02953 ,0.03109 ,0.03210 ,0.03322 ,0.03198 ,0.02900 ,0.02504 ,0.02036 ,0.01658 ,0.01422 ,0.01243 ,0.01155 ,0.01065 ,0.00974 ,0.00880 ,0.00737 ,0.00588 ,0.00542 ,0.00495 ,0.00502 ,0.00399 ,0.00293 ,0.00181 ,0.00127 ,0.00067 ,0.00072 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00221 ,0.00853 ,0.02729 ,0.05385 ,0.08803 ,0.12449 ,0.16465 ,0.20461 ,0.24490 ,0.27953 ,0.31111 ,0.32512 ,0.34225 ,0.34911 ,0.35714 ,0.34783 ,0.35246 ,0.33028 ,0.32632 
'Ligustrum lucidum',2014/11/27,0.28571 ,0.25000 ,0.33333 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00125 ,0.00073 ,0.00131 ,0.00202 ,0.00222 ,0.00249 ,0.00255 ,0.00243 ,0.00305 ,0.00340 ,0.00333 ,0.00508 ,0.00804 ,0.01324 ,0.02224 ,0.03533 ,0.05347 ,0.07358 ,0.09159 ,0.10354 ,0.10998 ,0.11334 ,0.11506 ,0.11676 ,0.11434 ,0.10826 ,0.09774 ,0.08677 ,0.07752 ,0.07062 ,0.06614 ,0.06225 ,0.06085 ,0.05843 ,0.05334 ,0.04789 ,0.04225 ,0.04009 ,0.03848 ,0.03795 ,0.03417 ,0.02812 ,0.02111 ,0.01715 ,0.01348 ,0.00792 ,0.00467 ,0.00338 ,0.00367 ,0.00602 ,0.01770 ,0.04872 ,0.10232 ,0.16000 ,0.22007 ,0.27551 ,0.32930 ,0.37464 ,0.42177 ,0.44882 ,0.48444 ,0.50246 ,0.50267 ,0.50888 ,0.50649 ,0.50725 ,0.50820 ,0.49541 ,0.49474 
'Ligustrum vulgare',2014/12/10,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00078 ,0.00208 ,0.00442 ,0.00881 ,0.01449 ,0.02089 ,0.02653 ,0.03055 ,0.03410 ,0.03654 ,0.03762 ,0.03731 ,0.03528 ,0.03130 ,0.02666 ,0.02292 ,0.02011 ,0.01840 ,0.01707 ,0.01673 ,0.01538 ,0.01346 ,0.01158 ,0.01016 ,0.00921 ,0.00880 ,0.00893 ,0.00740 ,0.00527 ,0.00362 ,0.00254 ,0.00202 ,0.00072 ,0.00078 ,0.00000 ,0.00000 ,0.00100 ,0.00332 ,0.01462 ,0.03820 ,0.06923 ,0.10387 ,0.13878 ,0.17676 ,0.21037 ,0.24150 ,0.27165 ,0.28444 ,0.30049 ,0.30481 ,0.30769 ,0.30519 ,0.30435 ,0.29508 ,0.29358 ,0.29474 
'Lithocarpus edulis',2014/8/19,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.02174 ,0.00926 ,0.01304 ,0.01351 ,0.01245 ,0.01455 ,0.01708 ,0.02022 ,0.02182 ,0.02287 ,0.02299 ,0.02344 ,0.02437 ,0.02605 ,0.02882 ,0.03354 ,0.04286 ,0.05607 ,0.07297 ,0.09527 ,0.11868 ,0.14103 ,0.15747 ,0.16857 ,0.17413 ,0.17803 ,0.18074 ,0.18222 ,0.18023 ,0.17593 ,0.16851 ,0.15851 ,0.15066 ,0.14370 ,0.13774 ,0.13454 ,0.13185 ,0.12916 ,0.12481 ,0.11789 ,0.11176 ,0.10834 ,0.10720 ,0.10491 ,0.09795 ,0.08553 ,0.07238 ,0.06607 ,0.05863 ,0.04752 ,0.03655 ,0.03207 ,0.03119 ,0.04116 ,0.07412 ,0.12546 ,0.17735 ,0.22000 ,0.24824 ,0.27143 ,0.29298 ,0.30836 ,0.31973 ,0.33071 ,0.34222 ,0.34975 ,0.35294 ,0.34911 ,0.34416 ,0.34783 ,0.34426 ,0.33945 ,0.34737 
'Litsea acuminata',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00435 ,0.00225 ,0.00249 ,0.00291 ,0.00350 ,0.00404 ,0.00444 ,0.00448 ,0.00447 ,0.00485 ,0.00508 ,0.00566 ,0.00554 ,0.00610 ,0.00804 ,0.01012 ,0.01459 ,0.02145 ,0.03055 ,0.04181 ,0.05035 ,0.05619 ,0.05855 ,0.06118 ,0.06272 ,0.06351 ,0.06250 ,0.05848 ,0.05200 ,0.04605 ,0.04047 ,0.03678 ,0.03431 ,0.03213 ,0.03093 ,0.02973 ,0.02796 ,0.02579 ,0.02406 ,0.02275 ,0.02199 ,0.02176 ,0.01993 ,0.01699 ,0.01387 ,0.01207 ,0.01078 ,0.00936 ,0.00778 ,0.00759 ,0.00734 ,0.00904 ,0.01549 ,0.03167 ,0.06139 ,0.10154 ,0.14261 ,0.18571 ,0.23002 ,0.27666 ,0.32313 ,0.37402 ,0.40889 ,0.43842 ,0.43850 ,0.45562 ,0.44805 ,0.45652 ,0.44262 ,0.43119 ,0.41053 
'Loropetalum chinense',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00435 ,0.00225 ,0.00249 ,0.00218 ,0.00263 ,0.00303 ,0.00296 ,0.00298 ,0.00319 ,0.00323 ,0.00305 ,0.00340 ,0.00333 ,0.00508 ,0.00625 ,0.00857 ,0.01320 ,0.02145 ,0.03290 ,0.04571 ,0.05785 ,0.06556 ,0.06976 ,0.07322 ,0.07506 ,0.07621 ,0.07510 ,0.07008 ,0.06259 ,0.05429 ,0.04778 ,0.04316 ,0.03978 ,0.03765 ,0.03600 ,0.03434 ,0.03159 ,0.02842 ,0.02567 ,0.02438 ,0.02364 ,0.02288 ,0.01993 ,0.01582 ,0.01206 ,0.01017 ,0.00876 ,0.00648 ,0.00467 ,0.00422 ,0.00459 ,0.00602 ,0.01327 ,0.03410 ,0.07094 ,0.11231 ,0.14965 ,0.18776 ,0.23002 ,0.27089 ,0.31633 ,0.35433 ,0.39111 ,0.41872 ,0.42781 ,0.43787 ,0.42857 ,0.42754 ,0.42623 ,0.40367 ,0.41053 
'Loropetalum chinense var. rubra',2014/9/26,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00435 ,0.00225 ,0.00249 ,0.00291 ,0.00350 ,0.00404 ,0.00407 ,0.00398 ,0.00383 ,0.00323 ,0.00305 ,0.00340 ,0.00333 ,0.00305 ,0.00357 ,0.00312 ,0.00347 ,0.00379 ,0.00411 ,0.00390 ,0.00321 ,0.00312 ,0.00305 ,0.00301 ,0.00296 ,0.00293 ,0.00339 ,0.00387 ,0.00530 ,0.00679 ,0.00926 ,0.01324 ,0.01890 ,0.02560 ,0.03398 ,0.04203 ,0.04764 ,0.05105 ,0.05187 ,0.05309 ,0.05498 ,0.05692 ,0.05296 ,0.04628 ,0.03739 ,0.03367 ,0.02965 ,0.02232 ,0.01633 ,0.01266 ,0.01284 ,0.01807 ,0.04314 ,0.09866 ,0.16917 ,0.23077 ,0.28169 ,0.32857 ,0.37046 ,0.40922 ,0.44218 ,0.46850 ,0.48444 ,0.49754 ,0.51337 ,0.50296 ,0.50649 ,0.50000 ,0.50820 ,0.49541 ,0.49474 
'Microtropis japonica',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00034 ,0.00037 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00102 ,0.00089 ,0.00234 ,0.00417 ,0.00757 ,0.01293 ,0.01895 ,0.02464 ,0.02862 ,0.03055 ,0.03210 ,0.03309 ,0.03371 ,0.03295 ,0.03045 ,0.02696 ,0.02278 ,0.01950 ,0.01766 ,0.01591 ,0.01456 ,0.01369 ,0.01281 ,0.01191 ,0.01053 ,0.00909 ,0.00867 ,0.00825 ,0.00781 ,0.00683 ,0.00469 ,0.00302 ,0.00254 ,0.00135 ,0.00144 ,0.00078 ,0.00084 ,0.00092 ,0.00100 ,0.00442 ,0.01583 ,0.03820 ,0.06462 ,0.09155 ,0.12041 ,0.14770 ,0.17579 ,0.20748 ,0.23622 ,0.26222 ,0.28079 ,0.28877 ,0.29586 ,0.27922 ,0.28261 ,0.28689 ,0.27523 ,0.27368 
'Nerium oleander',2014/9/4,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00044 ,0.00067 ,0.00074 ,0.00050 ,0.00064 ,0.00081 ,0.00102 ,0.00113 ,0.00111 ,0.00102 ,0.00179 ,0.00234 ,0.00347 ,0.00694 ,0.01175 ,0.01895 ,0.02571 ,0.03122 ,0.03411 ,0.03561 ,0.03704 ,0.03762 ,0.03634 ,0.03335 ,0.02841 ,0.02375 ,0.01950 ,0.01717 ,0.01542 ,0.01406 ,0.01369 ,0.01230 ,0.01088 ,0.00947 ,0.00802 ,0.00758 ,0.00715 ,0.00670 ,0.00569 ,0.00469 ,0.00302 ,0.00254 ,0.00202 ,0.00144 ,0.00078 ,0.00084 ,0.00092 ,0.00100 ,0.00332 ,0.00974 ,0.02865 ,0.05538 ,0.08627 ,0.12041 ,0.15738 ,0.19597 ,0.22789 ,0.25984 ,0.28444 ,0.30542 ,0.30481 ,0.30769 ,0.31818 ,0.30435 ,0.31148 ,0.29358 ,0.30526 
'Nyssa',2014/12/15,0.14286 ,0.25000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.02174 ,0.01852 ,0.02174 ,0.02477 ,0.02740 ,0.02982 ,0.03154 ,0.03303 ,0.03439 ,0.03779 ,0.04215 ,0.04527 ,0.04772 ,0.04983 ,0.05211 ,0.05488 ,0.06071 ,0.06854 ,0.07992 ,0.09842 ,0.11810 ,0.13991 ,0.15908 ,0.17534 ,0.18890 ,0.20261 ,0.21580 ,0.22863 ,0.24079 ,0.25326 ,0.26577 ,0.27727 ,0.28815 ,0.29769 ,0.30731 ,0.31576 ,0.32353 ,0.32906 ,0.33454 ,0.34000 ,0.34278 ,0.34724 ,0.35184 ,0.35268 ,0.35023 ,0.34622 ,0.33474 ,0.33291 ,0.33221 ,0.32685 ,0.32193 ,0.31983 ,0.32385 ,0.34538 ,0.37279 ,0.39220 ,0.39700 ,0.40000 ,0.40669 ,0.41224 ,0.41646 ,0.41787 ,0.42177 ,0.42126 ,0.43111 ,0.42857 ,0.42781 ,0.43195 ,0.42857 ,0.43478 ,0.43443 ,0.43119 ,0.44211 
'Osmanthus heterophyllus',2014/12/9,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00078 ,0.00069 ,0.00189 ,0.00353 ,0.00613 ,0.00911 ,0.01197 ,0.01426 ,0.01555 ,0.01679 ,0.01759 ,0.01696 ,0.01547 ,0.01300 ,0.01018 ,0.00780 ,0.00638 ,0.00547 ,0.00552 ,0.00507 ,0.00461 ,0.00363 ,0.00316 ,0.00267 ,0.00217 ,0.00220 ,0.00223 ,0.00171 ,0.00117 ,0.00060 ,0.00064 ,0.00067 ,0.00072 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00111 ,0.00365 ,0.01364 ,0.03077 ,0.05458 ,0.08367 ,0.11622 ,0.15274 ,0.18367 ,0.21654 ,0.24444 ,0.26601 ,0.27273 ,0.27811 ,0.27922 ,0.28261 ,0.27869 ,0.26606 ,0.26316 
'Osmanthus rigidus',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00089 ,0.00078 ,0.00208 ,0.00505 ,0.00940 ,0.01505 ,0.02089 ,0.02445 ,0.02648 ,0.02758 ,0.02864 ,0.02931 ,0.02810 ,0.02513 ,0.02167 ,0.01794 ,0.01463 ,0.01275 ,0.01144 ,0.01004 ,0.00963 ,0.00923 ,0.00777 ,0.00684 ,0.00588 ,0.00488 ,0.00495 ,0.00502 ,0.00399 ,0.00293 ,0.00181 ,0.00127 ,0.00067 ,0.00072 ,0.00000 ,0.00000 ,0.00000 ,0.00100 ,0.00221 ,0.00974 ,0.02592 ,0.04923 ,0.07394 ,0.10204 ,0.13317 ,0.16138 ,0.19048 ,0.22047 ,0.24444 ,0.26108 ,0.26203 ,0.27219 ,0.27273 ,0.26812 ,0.27049 ,0.26606 ,0.27368 
'Oxypetalum caeruleum',2014/12/15,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00089 ,0.00156 ,0.00278 ,0.00505 ,0.00999 ,0.01672 ,0.02357 ,0.02914 ,0.03208 ,0.03410 ,0.03506 ,0.03615 ,0.03440 ,0.03142 ,0.02648 ,0.02133 ,0.01755 ,0.01520 ,0.01343 ,0.01205 ,0.01116 ,0.01076 ,0.00932 ,0.00789 ,0.00642 ,0.00596 ,0.00550 ,0.00558 ,0.00456 ,0.00351 ,0.00241 ,0.00191 ,0.00135 ,0.00072 ,0.00078 ,0.00084 ,0.00092 ,0.00100 ,0.00221 ,0.00974 ,0.02729 ,0.05538 ,0.08979 ,0.13265 ,0.18160 ,0.23343 ,0.28912 ,0.33465 ,0.37778 ,0.40887 ,0.42246 ,0.43195 ,0.42857 ,0.42754 ,0.40984 ,0.40367 ,0.40000 
'Parthenocissus tricuspidata',2014/11/5,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00926 ,0.00870 ,0.01126 ,0.01121 ,0.01309 ,0.01489 ,0.01685 ,0.01812 ,0.01939 ,0.01980 ,0.02021 ,0.02030 ,0.02039 ,0.02217 ,0.02439 ,0.02679 ,0.03037 ,0.03336 ,0.03659 ,0.03878 ,0.04069 ,0.04178 ,0.04266 ,0.04379 ,0.04413 ,0.04593 ,0.04739 ,0.05039 ,0.05365 ,0.05826 ,0.06253 ,0.06826 ,0.07406 ,0.08155 ,0.08886 ,0.09838 ,0.10559 ,0.11134 ,0.11474 ,0.11872 ,0.12189 ,0.12754 ,0.13225 ,0.13269 ,0.12654 ,0.11641 ,0.10737 ,0.09636 ,0.07775 ,0.06299 ,0.05570 ,0.05413 ,0.06627 ,0.10730 ,0.16322 ,0.21965 ,0.25846 ,0.28345 ,0.30408 ,0.32930 ,0.34294 ,0.36054 ,0.37008 ,0.38222 ,0.39409 ,0.38503 ,0.39053 ,0.38961 ,0.38406 ,0.38525 ,0.37615 ,0.37895 
'Photinia fraseri',2014/8/22,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00073 ,0.00088 ,0.00135 ,0.00148 ,0.00149 ,0.00128 ,0.00162 ,0.00203 ,0.00227 ,0.00222 ,0.00305 ,0.00446 ,0.00779 ,0.01320 ,0.02208 ,0.03408 ,0.04794 ,0.05999 ,0.06816 ,0.07281 ,0.07623 ,0.07901 ,0.08012 ,0.07897 ,0.07492 ,0.06885 ,0.06156 ,0.05510 ,0.05051 ,0.04724 ,0.04468 ,0.04361 ,0.04152 ,0.03884 ,0.03474 ,0.03155 ,0.02925 ,0.02859 ,0.02790 ,0.02506 ,0.01992 ,0.01508 ,0.01271 ,0.01011 ,0.00648 ,0.00389 ,0.00338 ,0.00275 ,0.00502 ,0.01327 ,0.03654 ,0.07094 ,0.10923 ,0.14437 ,0.17755 ,0.20823 ,0.23343 ,0.25850 ,0.27953 ,0.29333 ,0.30542 ,0.30481 ,0.30769 ,0.29870 ,0.30435 ,0.29508 ,0.29358 ,0.29474 
'Photinia serratifolia',2014/8/21,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00225 ,0.00249 ,0.00218 ,0.00263 ,0.00303 ,0.00333 ,0.00348 ,0.00383 ,0.00323 ,0.00406 ,0.00453 ,0.00443 ,0.00508 ,0.00625 ,0.00857 ,0.01181 ,0.01703 ,0.02409 ,0.03344 ,0.04124 ,0.04787 ,0.05143 ,0.05316 ,0.05531 ,0.05618 ,0.05523 ,0.05172 ,0.04670 ,0.04169 ,0.03657 ,0.03335 ,0.03083 ,0.02962 ,0.02840 ,0.02768 ,0.02589 ,0.02368 ,0.02193 ,0.02059 ,0.02034 ,0.02009 ,0.01765 ,0.01523 ,0.01206 ,0.01080 ,0.00943 ,0.00792 ,0.00622 ,0.00506 ,0.00459 ,0.00602 ,0.01217 ,0.02558 ,0.05048 ,0.08154 ,0.11620 ,0.15306 ,0.19370 ,0.23055 ,0.26531 ,0.29528 ,0.32444 ,0.33990 ,0.34225 ,0.35503 ,0.35714 ,0.36232 ,0.36066 ,0.35780 ,0.34737 
'Picrasma quassioides',2014/9/2,0.14286 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00926 ,0.00435 ,0.00450 ,0.00623 ,0.00727 ,0.00832 ,0.00944 ,0.01036 ,0.01044 ,0.01086 ,0.01132 ,0.01218 ,0.01246 ,0.01330 ,0.01524 ,0.01964 ,0.02570 ,0.03405 ,0.04732 ,0.06345 ,0.08250 ,0.09748 ,0.10874 ,0.11456 ,0.11836 ,0.12198 ,0.12408 ,0.12306 ,0.11745 ,0.10833 ,0.09840 ,0.08971 ,0.08337 ,0.07857 ,0.07530 ,0.07353 ,0.07022 ,0.06680 ,0.06211 ,0.05829 ,0.05580 ,0.05498 ,0.05413 ,0.05011 ,0.04277 ,0.03559 ,0.03177 ,0.02898 ,0.02304 ,0.01866 ,0.01688 ,0.01651 ,0.02108 ,0.03650 ,0.06943 ,0.12005 ,0.17077 ,0.22359 ,0.26735 ,0.31477 ,0.36311 ,0.40816 ,0.44488 ,0.48889 ,0.50739 ,0.51872 ,0.52663 ,0.53247 ,0.51449 ,0.51639 ,0.50459 ,0.49474 
